C:\Users\Sebastian Vendt\Git\NNFeedbackOperations\digitclutter\digitclutter\4digits\image_00,occlusion,4,512,512,0,-0.23533389172779198,0.11211459917628096,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.13813446647680147,-0.06059332754251641,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.26921391857265015,0.01697689114966118,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.06949440506962062,0.032121902753762185,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
C:\Users\Sebastian Vendt\Git\NNFeedbackOperations\digitclutter\digitclutter\4digits\image_01,occlusion,4,512,512,2,0.01698274300087549,-0.07823287153525833,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.25766313848723255,0.21374392873356124,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.1884738137622659,0.09389982429883449,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,0.15231986025430216,-0.04272266957999793,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
C:\Users\Sebastian Vendt\Git\NNFeedbackOperations\digitclutter\digitclutter\4digits\image_02,occlusion,4,512,512,5,0.07949908920340387,-0.08717455422322766,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.1168354052216268,-0.027513969488032003,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.04319272819703135,0.03318513905312977,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.2725244002159783,0.25517277365100755,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
C:\Users\Sebastian Vendt\Git\NNFeedbackOperations\digitclutter\digitclutter\4digits\image_03,occlusion,4,512,512,4,0.17110104424647876,-0.10957984762954769,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.15900888523740087,0.24362615187012882,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.1624777142258546,0.11631023393163516,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.009021060216386434,0.18207136832670523,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
C:\Users\Sebastian Vendt\Git\NNFeedbackOperations\digitclutter\digitclutter\4digits\image_04,occlusion,4,512,512,9,0.10374549212857492,0.0037111259129021384,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.06982080487698417,0.07347723284519238,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.08215618287834947,0.13921101475449893,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,-0.25751782521845784,-0.10175626078680246,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
C:\Users\Sebastian Vendt\Git\NNFeedbackOperations\digitclutter\digitclutter\4digits\image_05,occlusion,4,512,512,5,0.17644391845782625,0.17510781526888003,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.06271129939271222,-0.08341351896859274,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.18826203564549415,0.018862932136341284,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.03831895975948357,-0.053707337577230355,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
C:\Users\Sebastian Vendt\Git\NNFeedbackOperations\digitclutter\digitclutter\4digits\image_06,occlusion,4,512,512,9,0.07638316864710337,0.19492578003841177,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.11917934699533161,0.2521056266734982,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,-0.022845806738039764,-0.09670148318624179,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.21021715102957278,0.06220793002039009,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
C:\Users\Sebastian Vendt\Git\NNFeedbackOperations\digitclutter\digitclutter\4digits\image_07,occlusion,4,512,512,7,0.2874406134353638,0.242503129109089,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.0035241948001226153,0.17928315196420008,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.15236309836753748,0.2515242457232128,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.23133475835740835,0.10304716568880361,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
C:\Users\Sebastian Vendt\Git\NNFeedbackOperations\digitclutter\digitclutter\4digits\image_08,occlusion,4,512,512,7,-0.16839366475169018,-0.009467255615268927,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.06852233415041498,-0.06410108534228993,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.005039948715800935,0.19516970746815515,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.14585733393516542,0.19452660008203626,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
C:\Users\Sebastian Vendt\Git\NNFeedbackOperations\digitclutter\digitclutter\4digits\image_09,occlusion,4,512,512,8,-0.27758731718072166,0.0646811275904224,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.17802400131532975,0.20621163536112908,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.08538243066273132,0.19342834432513378,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.26826461007997215,-0.0823258984527236,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
C:\Users\Sebastian Vendt\Git\NNFeedbackOperations\digitclutter\digitclutter\4digits\image_10,occlusion,4,512,512,6,0.1695036866118959,0.13064467446013378,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.03339980088175121,0.05868221631752617,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.19992092407533235,-0.022167501386837526,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.21056567075702276,0.03448210650094359,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
