A:\digitclutter\5digits\image_0000,occlusion,5,512,512,2,-0.1744428797260666,-0.07338407339907672,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.2774076215647357,-0.013588001402447203,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.01764766024963066,0.19088458395140123,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,-0.26089140760252727,0.2653961612874539,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.10360602098330016,0.12518297475101114,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0001,occlusion,5,512,512,5,-0.02649832556022519,0.20856407802839316,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.26174279750622215,0.18816121549261283,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.2536667882228732,-0.0038028429119323914,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.09389293989598352,-0.10154688344755795,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.24468168919240868,0.24437310093024023,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0002,occlusion,5,512,512,9,-0.24246345402781652,-0.08917791858296177,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.18269169346485137,0.11125112856380857,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.1312033922770184,0.010347636530444126,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.05188412936582992,0.012405595528357169,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.11918875461229189,-0.07518887089553604,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0003,occlusion,5,512,512,1,-0.07129102779640054,0.23904480946398776,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,0.08668490080342117,0.12180074949450327,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.26423199664967195,-0.11122002413658401,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.08500669222972673,0.04902780116889531,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.1778237075794537,-0.07304414761807339,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0004,occlusion,5,512,512,4,0.10837958461460856,0.16566819750500988,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.036900203966898915,-0.09997241696314894,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.1680491335244252,0.2070955957418889,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.20253673717363435,0.14695228165172347,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.006729296875281732,0.006357781221477676,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0005,occlusion,5,512,512,2,0.22907614149782135,0.004802420412686914,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,-0.19525408998197097,0.2516673387688156,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.2381872246358961,0.031256031947156745,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.025502188866621645,0.058165586815005874,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.06336068283832691,0.26098803680703225,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0006,occlusion,5,512,512,1,-0.17531092583965127,0.08976407818590491,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.16846132700496458,0.1915416378442928,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.1533150596083553,0.21522957944048793,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.03900052881218574,0.26004817998962193,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.046873866930305264,0.16433095876326687,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0007,occlusion,5,512,512,8,0.06421992128150578,-0.10726410687260186,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.16251062169682298,-0.008848520075005042,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.11939286456800347,0.22629646951365595,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.21332781193358047,0.23482882514698222,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.25170735656844834,0.18296294546755543,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0008,occlusion,5,512,512,2,-0.24922301968663488,-0.08324683291312553,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.2856914450603038,0.09027652990542263,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.08400766495032844,0.19663239662694093,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.013670220318077075,0.15423981465506548,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.05811970113175402,-0.07027731581793191,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0009,occlusion,5,512,512,4,0.1835394264744601,-0.05053126798868836,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.20015148575917716,0.23337265883643832,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.16041101077904418,-0.03370454427559283,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.084367393684879,0.15026214092675078,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.22077012976912785,0.16442787203133968,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
