A:\digitclutter\3digits\image_0000,occlusion,3,512,512,1,0.08083753427602913,-0.10490972795174254,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.28495043726492736,0.1504560891043173,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.11641900012004133,-0.031490113005495604,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0001,occlusion,3,512,512,0,0.11743748103390489,0.03041120235434845,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.01955159328734518,0.26123716097787386,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.2427754560977978,0.254130278362478,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0002,occlusion,3,512,512,4,0.25835345910606683,0.08789896797750942,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.1740736394220832,-0.07646264987201025,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.2279435961903545,0.14018134645433245,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0003,occlusion,3,512,512,8,-0.22088700801340144,0.25346345683795457,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.22979793968312762,-0.10826583453395215,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.2531425822552075,0.13185762322327638,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0004,occlusion,3,512,512,0,-0.09612206867490283,0.12748702365743558,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.04797226955178496,-0.031832491303176405,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.09923184463679657,0.21580582538067983,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0005,occlusion,3,512,512,3,-0.1586682327299879,-0.09133645029798744,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.030387855872351766,0.23271765968682395,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.20827325598742313,-0.07488787498515832,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0006,occlusion,3,512,512,6,0.2726680073695756,-0.027018527675685522,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.11851380442043619,0.11346845858447004,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.23784279340649445,-0.09851906716229299,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0007,occlusion,3,512,512,1,0.24607204231964014,0.11900824736850114,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.2521647822530068,0.08928526876353297,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.1299830770006013,0.2542599861278166,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0008,occlusion,3,512,512,7,-0.1553897482524387,0.19012934850749985,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.1833351277187431,0.026301952391276764,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.17243097801748192,0.07541379983839315,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0009,occlusion,3,512,512,0,0.17240579000183776,0.25072062064733563,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,-0.1690314356031245,0.15944208223449247,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.14460605207920482,-0.0038826495353872087,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
