A:\digitdebris\50debris\image_0000,occlusion,1,512,512,9,-0.2609498475692818,0.0883929347518685,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitdebris\50debris\image_0001,occlusion,1,512,512,9,-0.20523735324205383,0.21998538507070936,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitdebris\50debris\image_0002,occlusion,1,512,512,6,-0.25172315530232436,0.1202426993837918,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitdebris\50debris\image_0003,occlusion,1,512,512,3,-0.06642638027573597,0.039305691945250396,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitdebris\50debris\image_0004,occlusion,1,512,512,4,-0.2192368694423549,0.19703775223599723,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitdebris\50debris\image_0005,occlusion,1,512,512,8,-0.18421632413546146,0.07170766438033256,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitdebris\50debris\image_0006,occlusion,1,512,512,6,0.12467650248950457,0.11401944193181883,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitdebris\50debris\image_0007,occlusion,1,512,512,1,-0.17991417228704804,-0.06124200256779837,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitdebris\50debris\image_0008,occlusion,1,512,512,1,0.0034041889093865962,0.028757133094890516,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitdebris\50debris\image_0009,occlusion,1,512,512,6,0.19213743410614925,-0.1000313979840398,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitdebris\50debris\image_0010,occlusion,1,512,512,7,-0.1953838880987282,0.19199570077669081,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
