A:\digitclutter\3digits\image_0000,occlusion,3,512,512,5,0.05076473419430183,0.055121429959681736,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.21343963697932494,0.1998788159330021,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.17320836906020523,-0.11187554313035265,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0001,occlusion,3,512,512,5,0.23636986913935304,0.1857968143143376,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,0.1439514718905659,0.141658853597669,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.15407343224843395,-0.03424491115123887,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0002,occlusion,3,512,512,5,0.0803931664456804,0.2510217731037275,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.18372184165626268,0.22475890948266058,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.2573383760821381,0.039855831800675576,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0003,occlusion,3,512,512,4,0.25476944195174317,0.06554013951480735,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.05194544129687126,-0.05715129892559463,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.12303122395881694,0.2294166267216146,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0004,occlusion,3,512,512,1,-0.11124665256137123,0.24641353741896171,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.11275589029056621,0.048269976146505786,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,0.21532611989153067,0.06460443610565546,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0005,occlusion,3,512,512,0,-0.27294590998252277,0.04406574811562329,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.07161887601774045,0.17874304883507824,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.24497314563458977,0.2140247717485867,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0006,occlusion,3,512,512,9,0.04944900179993095,0.08487888576100684,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.21176247999479103,-0.009735513791107889,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.26060084691603896,0.13660601667214944,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0007,occlusion,3,512,512,5,-0.003541603832991458,0.159597557161896,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,0.20840588077796168,0.1342276978133385,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,-0.0445505671936334,0.028279765661219827,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0008,occlusion,3,512,512,3,-0.051550739260946804,-0.02211096667696194,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,0.003268166066962841,0.25240002078629636,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.25687304946861594,-0.09168988330342097,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0009,occlusion,3,512,512,5,0.029904576419032936,0.09291615698330564,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.016694812805917558,0.2325012421750452,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.21657055106956247,-0.06013130236534357,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
