A:\digitclutter\4digits\image_0000,occlusion,4,512,512,0,0.11032572956149311,-0.09924508481546214,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.08457937137505,0.021981153123064548,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.24516753821946174,-0.0021840159020103667,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.25846729085955544,0.005822184891834364,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0001,occlusion,4,512,512,8,-0.11318968257730913,0.2517589299892152,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.10368960464175847,0.17086106142941976,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.19949535327412743,0.14583654340106383,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.05842320386906441,-0.1119151539778349,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0002,occlusion,4,512,512,9,0.022648890689954015,0.26425226004367325,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.09951445433985012,0.24282355445971998,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.06497476579671763,0.19627023960028267,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.1624812259266043,0.041365060472935214,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0003,occlusion,4,512,512,1,0.08334679661279215,0.15914991125796052,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.2899669322199079,0.16695365015438302,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.13065305084750178,0.10824619003618381,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.1876460541753432,0.21333532185296006,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0004,occlusion,4,512,512,0,-0.26361029550543374,-0.0051719828091112,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.2536127071637127,0.10330020584316292,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.08913573820234044,0.18209548679050308,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.1468591475465728,0.05895341444821316,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0005,occlusion,4,512,512,8,0.2863239910210889,0.008087723525552037,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.1636163089792299,0.129830584148087,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.21210652512026051,0.17964900586725469,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,-0.1768682225123364,-0.0670116314239433,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0006,occlusion,4,512,512,5,-0.16453531095217586,0.10032487895580443,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.14795394976008197,0.13443964565642136,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.21399975135636534,0.12698975438329807,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.14115171650747277,0.05840417271963348,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0007,occlusion,4,512,512,3,-0.2059114291217639,0.2117783671095439,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.2157595557463346,0.19955479703554763,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.22813615217895047,0.22795203439611356,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.236572341025524,0.04897915448602243,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0008,occlusion,4,512,512,5,0.16161242993394342,0.07021318661137564,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.06780006240857595,0.05729218672946397,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.06360294215337114,0.23376233049502815,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.12627013596544823,0.1534620554684875,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0009,occlusion,4,512,512,5,-0.28039358314048435,0.07720980206221102,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.12966264274079076,0.01903092770385871,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.1722278583904882,0.14368147341397325,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.1113409756246953,-0.028046319999558394,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
