A:\digitclutter\3digits\image_0000,occlusion,3,512,512,9,0.020510064974286646,0.18908873534392873,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.2757829502277785,-0.0715143044633035,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.22020229532283458,0.16608011655009702,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0001,occlusion,3,512,512,5,-0.19492429669359673,0.014199221466244374,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.034502803333747556,0.2646080260212257,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.19839351252692894,0.0277380682168432,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0002,occlusion,3,512,512,3,0.18509067887689018,0.2113701191152662,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,-0.2286693240448522,0.05631224524096738,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.11900191981511782,-0.02386614596351401,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0003,occlusion,3,512,512,5,0.13061597049515372,0.0017704268872630047,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.23418159789420384,0.06018669584651358,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.20927161011067696,0.240961345369125,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0004,occlusion,3,512,512,9,0.13752299773721233,0.11204752574506348,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.2639872792307057,0.2575457685493308,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.1609817497600195,0.02277137525638391,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0005,occlusion,3,512,512,9,0.24970419291612717,-0.08639029814634873,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.20536150235616019,-0.06130594553217823,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.00866582125517612,0.2534571926306583,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0006,occlusion,3,512,512,4,0.2497977661393696,-0.08999389057903186,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.20076323190007553,0.2217718360988858,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.14334896684009835,0.06544454964659684,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0007,occlusion,3,512,512,4,0.24036109677359435,0.08594324578253947,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.06372392611045385,0.03615083516594601,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.06220746296639856,0.15709559240732496,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0008,occlusion,3,512,512,7,0.09832725023535571,0.026507781371152547,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.15041706959413323,0.23965454032168604,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.22629067802965835,0.052833273895970936,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0009,occlusion,3,512,512,6,0.14886941977382456,-0.06128114108104622,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.21508169237433689,-0.001381640665437875,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.2820995890393731,-0.060828854896369786,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0010,occlusion,3,512,512,6,0.15928963656817519,0.203442224011875,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.06641963600546674,-0.10177069707079421,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.21812485924740366,0.10864527438953168,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0011,occlusion,3,512,512,0,0.10993845012644143,0.10460333585700683,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.07184138737255574,0.25851283435351013,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.2601546505786136,0.05263411208175019,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0012,occlusion,3,512,512,1,0.08224016123470446,0.1486752955895379,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.2240507055053137,0.04470196980978712,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.0034457672697457697,0.2526926063180499,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0013,occlusion,3,512,512,3,0.10234907486812472,0.09944992781660723,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.11121249773863101,-0.002957725686622864,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.054511718529179715,0.22494660117030624,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0014,occlusion,3,512,512,5,-0.1020358952189721,0.22404836483087942,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.05743815599129626,0.05264801989486938,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.21873807858159589,0.1479693288265475,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0015,occlusion,3,512,512,2,-0.17244850526215935,-0.05249419494905995,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,0.14559154357842274,0.2655912841284743,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.19467947549139103,-0.06700059098243917,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0016,occlusion,3,512,512,3,0.14293855929738336,-0.02888578936830813,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.0009554321848380676,0.12412552573010886,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,0.2563639193085799,-0.04841499830006547,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0017,occlusion,3,512,512,5,0.03458957524063527,0.0016926051792287705,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.16711024643454048,0.2372148554079298,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.24577549625351264,0.20082315255456384,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0018,occlusion,3,512,512,8,-0.21650384381498214,-0.09581193018699642,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.26932565302805567,0.19115865905827956,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,-0.2578163148341124,-0.07071750188923094,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0019,occlusion,3,512,512,7,-0.15951826717563794,-0.027800680037344844,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.0272067018135016,0.07275748993005039,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.1273225680936395,-0.11258077485966668,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0020,occlusion,3,512,512,9,-0.10893383397702056,0.07910027524107331,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.04695823396312543,-0.015154281692802224,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.13629721103377218,0.22488052236531236,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0021,occlusion,3,512,512,9,0.009737784160506024,0.2336931685265063,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.25793854772786023,-0.0762805466421989,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.2416021210292006,0.25775469490470143,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0022,occlusion,3,512,512,3,0.16501197381577487,-0.07555960444040323,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.20137180280550662,0.20792666823831746,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,-0.16281767108180378,0.18671283482544332,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0023,occlusion,3,512,512,6,0.22391370805840255,-0.11277649661981289,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.19007833975491978,0.07528079837084332,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.018351958268145507,-0.06185368860443631,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
