A:\digitclutter\3digits\image_0000,occlusion,3,512,512,8,-0.16222519207793415,0.12838399004319512,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.09081873280506114,0.23336781028722586,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.11775794875101198,0.1536329715418991,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0001,occlusion,3,512,512,0,-0.20464448205542257,0.042239563184427495,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.10039993799795088,0.007777574575254964,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.2779371713199392,0.11691536800128992,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0002,occlusion,3,512,512,8,0.15263368283090045,-0.02592052038880259,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.12220176961414109,0.20548520521229768,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.05615067701147736,0.0278796651041905,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0003,occlusion,3,512,512,5,0.08217830235448947,-0.03641074154065972,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.15201146991683523,0.08318928922247752,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.22568604112509366,0.04580724972589002,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0004,occlusion,3,512,512,4,0.27309893028734616,0.2574143737586275,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.14247857227567323,0.2542271297565288,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.15025293501113512,0.24348399068284055,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0005,occlusion,3,512,512,3,-0.18846246987449228,0.16227563550672902,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.06412455242794282,-0.09592785674462533,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,-0.04435910346435265,0.12211472877079683,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0006,occlusion,3,512,512,9,0.2618477257086061,0.11935394212188187,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.10856416789603765,-0.08736103948415273,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.25251975772246266,0.053900131026259526,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0007,occlusion,3,512,512,0,0.21296661823701563,-0.04107997779868415,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,0.034041415922745843,0.261502887972894,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.19460435979492735,-0.08967790910756814,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0008,occlusion,3,512,512,9,0.16796364015454773,0.12712592500293107,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.2805186208064924,-0.05766597670871294,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.07431172303702169,0.22458871839834205,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0009,occlusion,3,512,512,1,0.15779887656624364,0.2032178110893676,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.21416723255795506,0.14917107183551603,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,0.05119883560426364,-0.10361108134557893,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0010,occlusion,3,512,512,4,-0.21441855053339165,0.10601158160209802,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.14406154298935625,-0.11137791757848413,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.11567986731978444,0.008905900437936626,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0011,occlusion,3,512,512,4,0.16056293031754465,0.08240240760432112,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.03364563671167592,-0.11356795315493602,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.0011623356148564024,0.23360772853457484,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0012,occlusion,3,512,512,4,-0.1793704646868366,0.02881281042941229,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.14258001275739723,0.05305631352107333,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.12983599416322728,0.1701899894011749,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0013,occlusion,3,512,512,2,-0.03896706654043469,0.0016909934316222536,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.09608081063118151,-0.051702969013159364,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.005880032305305538,0.12174446150957448,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0014,occlusion,3,512,512,3,0.03686382677674671,0.06939395523958793,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.030257264464982225,-0.040822209832430664,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.13517825667452998,0.13731429007133938,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0015,occlusion,3,512,512,6,0.0809320082991673,-0.022215681417744992,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.17190677984134956,0.06827933198916213,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.03515914648169832,0.11172320366777926,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0016,occlusion,3,512,512,8,0.021529407451752025,0.26148201695958245,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.2371298957094478,0.14452294713535813,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.026768600199281956,0.1520196342329062,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0017,occlusion,3,512,512,1,0.2452038036678426,0.24641021092891519,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.19338507954112089,0.07048518571374539,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.14192831565286673,0.006148546390536178,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0018,occlusion,3,512,512,3,0.025284118667149746,0.16015580901593468,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.25821409365505216,0.08093354161046194,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.10766952855182083,0.041448215677985525,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0019,occlusion,3,512,512,8,0.14541672342530515,0.1375164815438728,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.23023365937706536,0.05550116010650079,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,0.1901180942739384,0.07197490932522925,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0020,occlusion,3,512,512,5,0.18659431173516466,0.12956314790199075,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.265297006482755,0.2510344688889317,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.20937984957195022,0.12664498342268804,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
