A:\digitclutter\4digits\image_0000,occlusion,4,512,512,8,-0.04360569139290388,0.12141413121408053,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.10412216511390252,0.04776866370756126,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.244846444835692,-0.0821342109964444,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.23444003322143228,-0.016840439560115397,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0001,occlusion,4,512,512,4,0.2693130870774036,0.061549009942952274,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.27872462599766024,-0.09732685096854472,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.013965827566346789,0.0030983926517942073,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.20103539555302502,0.022113569913270195,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0002,occlusion,4,512,512,8,0.1226173393608917,0.0012234087939332061,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.10785397879321057,-0.019513566571110127,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.17328224854368213,0.08286231115612956,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,0.1743035521411488,-0.055376022047607845,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0003,occlusion,4,512,512,3,0.15959388326895974,0.11792475589482838,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.13029116644064676,-0.05565506361484911,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.00531822178720831,0.10016147648862879,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.12310116444117936,0.21726211835714349,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0004,occlusion,4,512,512,3,0.048390248488238585,0.03406662919924418,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.0253301080406666,0.19166323778133798,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.16746466561751755,0.24705367224580432,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.0647822696785596,0.142199219530167,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0005,occlusion,4,512,512,0,0.20730437764163434,0.1510268910810461,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.09724642037470121,-0.004469590949408048,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,-0.2894956725293592,0.15237000056599453,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.0800687024571814,0.09095775409857774,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0006,occlusion,4,512,512,0,-0.06285992502003707,0.2580297543676796,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.07880182905900954,0.010171712374678801,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.2529738572167471,0.21674117713971242,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.28342713919215506,0.2240776952950484,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0007,occlusion,4,512,512,2,-0.012901256307628006,0.18854609318798793,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,-0.07048297176419185,-0.05827572817849501,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.16214988731310384,0.13115814119403957,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.28538888569097,0.14501267963261572,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0008,occlusion,4,512,512,7,0.07864835885018073,0.22281568356245607,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.26746719562685456,0.25497800663822906,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.05337361956251241,0.07830749112849623,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.2825393099698085,0.2392671494102327,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0009,occlusion,4,512,512,4,0.08689585505869957,0.24851534276936954,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.007164884405595651,0.0036724909926099253,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.03858042745314649,0.2372506995972274,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.15526504372425592,0.04178267359633296,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0010,occlusion,4,512,512,2,0.055272232001953414,-0.058434098434804085,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.07876217606441999,0.058022369343618305,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.23811845661866543,-0.06669577044985454,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,-0.14798675334066433,0.15821546959832494,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0011,occlusion,4,512,512,2,0.17751764053806973,-0.07412720402101759,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.0035710420511316787,-0.0508469729572973,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.057307528003996744,-0.01563523361208581,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.1412957107090789,0.22192892881887355,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0012,occlusion,4,512,512,3,-0.16502651845179192,-0.028875100418981364,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.043228449999547336,0.08824757767813547,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.02338124422726323,0.08552998446026021,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.2640485834127185,-0.002055058324068812,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0013,occlusion,4,512,512,9,-0.1603147136231801,0.01581388687090092,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.15039908557392484,0.2131414109338215,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.15431040583007125,-0.000689148070630044,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.11608349601904683,-0.08564651810731873,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0014,occlusion,4,512,512,5,0.0387514793163537,0.03423203892102265,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.16034641262856908,0.13084695458413248,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.26489714727345054,0.02296622533673419,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.19307526890855908,0.10256989634897266,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0015,occlusion,4,512,512,3,-0.014507468135032897,0.25284227271382126,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,-0.15199827425010784,0.010424486786869525,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.22122164379170112,0.05123083576566424,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.25924639471298067,0.07552231756160883,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0016,occlusion,4,512,512,0,0.04089364560722769,0.23154127816660197,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.10342960715374833,0.2332149198626794,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.08583087213645701,0.130371593828775,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.14040895997271058,-0.08741032379204476,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0017,occlusion,4,512,512,2,0.2572440655121095,0.09416284061050974,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.11060443925725782,0.07876717634615872,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,-0.14835835251715201,0.04840608855308677,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.20112264408379632,-0.1067487234818439,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
