A:\digitclutter\3digits\image_0000,occlusion,3,512,512,7,-0.2657264300434489,0.04787495422561201,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.20909620799580825,-0.08653432207883334,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.1298657057125957,0.20547820275472523,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0001,occlusion,3,512,512,9,-0.010470239690573813,-0.011416078812688565,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.007422905583490624,0.09346162542143248,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.27128528377652067,-0.028887869514418643,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0002,occlusion,3,512,512,9,0.2609335364679936,-0.1018435646638328,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.07536931371377836,0.09908095873857979,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.07685385436567158,0.18878362441675334,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0003,occlusion,3,512,512,9,-0.278170453286666,-0.019385405699110167,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.026976989098219217,0.07057579408421331,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.03573400715921016,0.02422767199762453,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0004,occlusion,3,512,512,7,-0.10385799510054888,-0.06541558077511313,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.11061510248431627,-0.010817743578987613,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.11059768691954247,0.018561884066858922,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0005,occlusion,3,512,512,1,0.02652373749576875,-0.08701009395475366,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,-0.10535593218161618,0.05263408620089362,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.2849775447846458,0.12776043988086516,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0006,occlusion,3,512,512,7,0.016530178410078866,-0.07467336217516811,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,0.04274457616362315,0.19133415292462758,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.23645309557639488,0.2525731085540376,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0007,occlusion,3,512,512,3,0.2655242252209244,-0.09750213198864165,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.1363296132926955,0.14296812079788485,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.2176698632324368,0.10159610600845219,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0008,occlusion,3,512,512,4,-0.18768185634900625,-0.05140237979692151,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.1677108220479281,0.06854399857990436,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.16308013049106918,0.18031970180603285,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0009,occlusion,3,512,512,7,0.20722838238154567,-0.024292290754072382,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.2793704956410727,0.1934147861362997,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.21923256808785246,0.20036115448947078,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0010,occlusion,3,512,512,1,0.12030358155728343,0.09684921523109162,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,8.047765018498465e-05,0.1081960817011381,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.16652601563766273,-0.030390520361126813,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0011,occlusion,3,512,512,1,-0.2316932457730474,0.21106524423157352,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.09251806792921946,0.11535472497669981,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.04705226131072457,-0.08624204977757878,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0012,occlusion,3,512,512,1,-0.08222434309775065,-0.040379401220614536,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.10854722191657593,-0.0743901468468257,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.13088607816952597,0.03563365184879082,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0013,occlusion,3,512,512,7,0.19812475814419073,-0.10862127368199047,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,-0.10132551994194033,0.24167052454029614,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.2277279578338402,-0.10353259660033327,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0014,occlusion,3,512,512,2,-0.10227576369250613,-0.045672085965930115,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.22334844381302008,-0.08305266243509414,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.25148515044246905,-0.02441605617744924,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0015,occlusion,3,512,512,4,0.17581259100176527,-0.07813183773381839,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.03622444204597669,0.01615636788772433,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.24904069663692474,0.19963143128557675,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
