A:\digitclutter\3digits\image_0000,occlusion,3,512,512,5,-0.03610735344531241,0.0002989261066420196,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.2121366173715205,0.2266452702543329,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.16104210933037572,0.18226691031618303,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0001,occlusion,3,512,512,8,-0.26595923900685375,0.13271456354869443,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.25156228873526737,0.15214634731343285,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,-0.16284572515866677,-0.050058279139867726,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0002,occlusion,3,512,512,3,0.2094121787850305,0.207583416187201,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.15118508519697926,0.1010871837571906,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.005568105506805532,0.13477237415124732,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0003,occlusion,3,512,512,9,0.020001974437771186,0.008165670450802465,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.2612908751512562,0.1923072298964668,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.057465211944108086,0.03158794648705489,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0004,occlusion,3,512,512,5,0.17351413235707036,0.016303659360888026,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.06908848183080518,-0.009000409112219512,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,-0.2655380671271077,0.03555890143144726,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0005,occlusion,3,512,512,3,-0.12432290155475603,0.16472708427551153,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.22391769589317595,0.09028513925966201,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.2787121508374074,0.20936912948378605,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0006,occlusion,3,512,512,0,0.12710164039804311,0.11321068168234642,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.09125795334409093,-0.10326771440051981,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.21517272004384963,-0.025352294290956603,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0007,occlusion,3,512,512,5,0.04499525059201148,0.24338102183160082,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.07832351495375756,0.13676903435319232,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.2093930756397674,0.05924118095863924,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0008,occlusion,3,512,512,4,0.011190050181973055,-0.09172468367683244,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.24728808377056855,0.14994227105331265,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.28141777168643584,-0.08929884540826431,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0009,occlusion,3,512,512,0,-0.23965314956891032,0.2575938469926279,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.23308895568241922,-0.04191407100233323,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.004959643998487084,-0.007608341237041016,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0010,occlusion,3,512,512,2,-0.202497606733478,0.09632403763721677,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.15076606720932,-0.02387428644734478,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.1361347426756806,0.24076600747979043,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0011,occlusion,3,512,512,1,0.10239677169029882,0.1214968957535978,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.21405837601661487,0.05320112586645738,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.24988060689398417,0.11835853963544023,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0012,occlusion,3,512,512,0,0.26778214863743527,0.2213299191249105,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,-0.19607184525804083,0.024942331195227915,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.11885887762401143,0.18113772778416104,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0013,occlusion,3,512,512,6,-0.04645917136612279,0.04645576242157874,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,0.0842192602389491,0.07779029193098212,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.042822840869399026,0.12317455628054012,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\3digits\image_0014,occlusion,3,512,512,2,0.1702970459205485,0.004791247217506303,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,-0.012413075149205866,0.039364173610154,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.060308987872826514,0.08441275429319918,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
