A:\digitclutter\4digits\image_0000,occlusion,4,512,512,6,-0.28222925204797616,0.1431209411810742,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.2833571341807198,-0.09683903477586282,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.2787524042616369,0.021470973306634597,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.20322838084191125,-0.017007192273852056,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0001,occlusion,4,512,512,3,-0.1230602779411002,0.01648529319829732,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.05732721305334998,0.22958797318409652,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.15398851159687138,0.1711668582357152,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.1363567356034376,-0.0542243318860758,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0002,occlusion,4,512,512,3,0.005298640105354135,0.19495543678068505,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,-0.12342200587494168,-0.11376791280697736,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.10255055171333596,0.1490202326910408,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.12185357323456861,0.10745944599574771,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0003,occlusion,4,512,512,3,0.11597449075382488,-0.09639458058724297,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.23032431832536454,0.2534071518251831,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.10743282681525979,0.03620078297297204,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.28910084232074273,0.14535994596286445,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0004,occlusion,4,512,512,4,0.011899859609581898,0.13074198059910552,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.27657447858673895,0.18907274756392234,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.16841862952287795,0.21604181230277886,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.27321676553638274,0.07139372436183915,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0005,occlusion,4,512,512,9,0.15561579957475113,0.03837097105106839,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.14059556920861377,-0.09327912171779203,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.015902919693986772,-0.08209242580564181,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.06856981746671525,0.21714099019348976,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0006,occlusion,4,512,512,1,0.2866621268735245,-0.04258289595820053,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.04001016192563392,-0.03793214425281334,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.05832675115857888,0.14908803367825307,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.1876868662797314,0.1987513443928151,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0007,occlusion,4,512,512,4,0.2569799187727589,0.024448918963402996,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.15473972682110523,-0.05214313480365064,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,0.02728859806228484,-0.07501151694994836,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.08125022545799976,0.004868430177180666,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0008,occlusion,4,512,512,5,0.21172418723599223,0.157733089346615,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.2620316520668335,-0.07309752935542178,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.12652361128681466,-0.001013927555487612,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.22629539149528216,0.019084196318737076,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\4digits\image_0009,occlusion,4,512,512,5,0.10124892998709428,0.05131654185168959,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.06626289431735716,0.024135754379263172,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.13481513119676697,0.07386907786579454,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.005374154366773132,0.12046335756202124,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
