A:\digitclutter\5digits\image_0000,occlusion,5,512,512,5,0.0733358546387694,0.17697336069446779,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.22288124561612693,0.06143847634036677,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.2631896329308881,0.15279214010851638,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.1693895391219618,-0.086965322993811,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.24680014871968486,0.15546345093074693,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0001,occlusion,5,512,512,3,-0.21421832426493198,0.015527825665139647,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.010382551681782926,0.007583537291008011,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.28991492853964557,-0.05892976796060444,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.19831472306083142,0.042899372650011855,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.1047675306973202,0.1116453253451435,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0002,occlusion,5,512,512,7,0.14759526892289498,0.22018007834590325,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.22813714701701276,0.11994627508146845,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.17678032617484774,0.08186765425602209,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.12980093154951988,0.014797935167216711,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.003730950222814833,-0.08135759587871698,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0003,occlusion,5,512,512,5,-0.06353739069160158,-0.07941528060909787,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.2792978100460491,0.26553967960803937,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.2140976601241652,0.14017542882408468,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.1301168561456053,-0.04345727000614805,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.2633809026504645,0.11994131073451648,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0004,occlusion,5,512,512,8,-0.0342565456960085,0.03133378032062921,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,-0.2296193877809194,0.07907395690159176,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.2269883084084779,0.07642810014205455,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,0.2799202901185312,0.17968361139760447,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.15442888534426213,0.1942092972675104,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0005,occlusion,5,512,512,4,-0.2089552008111963,0.13095705533125573,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.017536218792456204,0.050113143559456855,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.08098026411700449,0.21575219552560698,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.1702301189175871,0.07094853101525865,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.15857745312099858,0.22570201804020673,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0006,occlusion,5,512,512,3,-0.029372836494987342,-0.04783325098237699,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.11434631041598581,0.03435015329127049,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.06524060617297389,-0.09916397920735188,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.04042699973457131,0.2615025343451817,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.0013043271828169778,0.2601441962213401,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0007,occlusion,5,512,512,2,0.00857816839766895,0.20282882761125087,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.2797396264135416,0.09844087265219902,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.1906124990649955,-0.06783713567840861,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.0017901248088109112,0.127286488147329,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.14786254542299215,0.23992204596036848,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0008,occlusion,5,512,512,8,0.26480354928904853,0.15460055985777765,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.012759678084562576,0.15757273416878093,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.03943102606055954,0.2132465538018931,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.21220406842251258,0.05310058488850013,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.27298755496854005,-0.11020268445301502,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0009,occlusion,5,512,512,4,-0.09316374794050103,0.17248964841946457,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.07996449810090606,0.017864494224815994,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,-0.10430370995789642,0.16842817032284424,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.055584435570141755,0.0015516135361735295,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,-0.2609819687397105,0.15431767110908262,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
