A:\digitclutter\5digits\image_0000,occlusion,5,512,512,4,-0.12456976368154718,-0.10626563844727148,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,9,-0.12933057378872614,0.029179115968041777,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.2043458391118943,0.1931781692611383,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.10235655200532817,-0.06102703630549784,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.014387155203154256,0.19057685977965177,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0001,occlusion,5,512,512,4,-0.18263664574775718,-0.04375164727214914,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.031980447785474764,0.10927691801628013,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,0.0843880390834868,0.17977034546923248,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.23844944070502597,0.02017445067778066,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.026089977690593902,-0.08587408258874259,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0002,occlusion,5,512,512,4,0.1762508923257251,0.21229499707667882,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.21932343064125356,-0.042876333219099755,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.12229511677115651,-0.016492161771484923,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.04351460610335994,0.04317999552700695,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.2507745947939812,0.16569256668144366,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0003,occlusion,5,512,512,1,0.19389968768465415,0.23698687408073726,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.15737899012187828,-0.0968000185282575,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,-0.051831011769920804,-0.06304870072973977,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,-0.1919298983447435,-0.0011154451125497955,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.11921817349260388,0.04700231869331013,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0004,occlusion,5,512,512,4,0.08977299129256855,-0.03810200544641244,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,0.13862372849133525,0.15124292461016842,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.16645932897848081,0.057673996686126314,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.19835720095257298,-0.038524475472022285,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.2646901930166597,0.1500164911269684,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0005,occlusion,5,512,512,8,-0.05155388720716178,0.21794842860939978,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,-0.21077167529122598,0.170685608475677,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,0,0.127009954775073,0.06091018229705385,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,-0.28650058263197603,0.12464240027380245,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.27844271009054583,0.12370199501502878,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0006,occlusion,5,512,512,7,-0.17436263963757034,0.0824696765424512,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.035254142365934826,-0.07155579473724906,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.0871769868877271,-0.037899520024535366,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,8,-0.14144564253663194,0.19297300167329573,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.24060052870997178,-0.0477472507344221,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0007,occlusion,5,512,512,5,0.03069648545117515,-0.0982955237999583,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.0066096895749490625,0.1560936910015418,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,2,-0.28335296268854715,-0.10100208953461519,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,-0.02894298824989744,0.0302604003014693,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.28254961067723,0.1323905558738397,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0008,occlusion,5,512,512,2,-0.0662487905754709,0.04873453221067976,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,6,0.03802833854295279,0.23644414348467435,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.24068103186942763,0.009129163072380764,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,1,0.13348743814365144,0.07275294839909664,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,-0.1285623376966632,0.03284629317339462,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
A:\digitclutter\5digits\image_0009,occlusion,5,512,512,1,0.029368714138569674,0.25105461501582643,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,3,0.07151350491458841,0.18792045146439595,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,7,0.123849270875803,-0.08191054239299402,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,4,0.08928745091203355,0.18002084638977656,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20,5,0.004053123869395769,0.15582635632137076,1,1,arial-bold,384,0,0,0,1.0,255,255,255,1.0,20
